Lap,Position,Last Lap Position,Diff,Driver,Team,Tyre,Lap Time,Gap Ahead,Gap to Leader,Status
42,12,12,0,Aleksa Kozlov,LFL Engineering,Soft,1:22.674,+0.050,+18.025,Running
42,13,11,-2,Niamh Murphy,Racing Life,Hard,1:25.130,+1.026,+19.051,Running
42,14,15,1,Berend Boer,Orange Wheel Racing,Soft,1:23.451,+1.859,+20.910,Running
42,15,14,-1,Monica Niculescu,Dacia Racing Team,Soft,1:24.666,+0.050,+20.960,Running
42,16,16,0,Aida Haque,Scuderia Ivanov Racing,Soft,1:23.827,+4.045,+25.004,Running
42,17,17,0,Erwin Kramer,OHSN Racing,Soft,1:24.933,+3.228,+28.233,Running
42,18,18,0,Fidan Basak,Pulang Kabayo Racing,Soft,1:25.274,+4.431,+32.663,Running
42,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.539,+2.521,+35.184,Running
42,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
43,1,1,0,Mark Graham,Trike Motorsports,Hard,1:25.237,-,-,Running
43,2,3,1,Sydney Aspen,Villiuride Racing,Soft,1:23.781,+9.168,+9.168,Running
43,3,2,-1,Franc Abel,Orange Wheel Racing,Hard,1:24.856,+1.026,+10.193,Running
43,4,4,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.202,+0.718,+10.912,Running
43,5,8,3,Al Fabet,Villiuride Racing,Soft,1:23.770,+1.500,+12.412,Running
43,6,5,-1,Kanno Sora,LFL Engineering,Soft,1:24.348,+0.050,+12.462,Running
43,7,7,0,Jamar Henry,Trike Motorsports,Soft,1:24.287,+0.570,+13.032,Running
43,8,6,-2,Ye Li,Racing Life,Soft,1:25.327,+1.462,+14.494,Running
43,9,9,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:25.169,+0.505,+14.999,Running
43,10,12,2,Aleksa Kozlov,LFL Engineering,Soft,1:24.184,+1.314,+16.313,Running
43,11,10,-1,Liesje Roser,Dacia Racing Team,Hard,1:25.022,+0.050,+16.363,Running
43,12,11,-1,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.972,+0.559,+16.922,Running
43,13,13,0,Niamh Murphy,Racing Life,Hard,1:25.054,+0.738,+17.660,Running
43,14,15,1,Monica Niculescu,Dacia Racing Team,Soft,1:23.896,+1.158,+18.818,Running
43,15,14,-1,Berend Boer,Orange Wheel Racing,Soft,1:24.545,+1.400,+20.218,Running
43,16,16,0,Aida Haque,Scuderia Ivanov Racing,Soft,1:25.044,+4.593,+24.811,Running
43,17,17,0,Erwin Kramer,OHSN Racing,Soft,1:23.983,+2.167,+26.979,Running
43,18,18,0,Fidan Basak,Pulang Kabayo Racing,Soft,1:23.364,+3.812,+30.790,Running
43,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.784,+3.940,+34.731,Running
43,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
44,1,1,0,Mark Graham,Trike Motorsports,Hard,1:25.449,-,-,Running
44,2,2,0,Sydney Aspen,Villiuride Racing,Soft,1:25.144,+8.862,+8.862,Running
44,3,6,3,Kanno Sora,LFL Engineering,Soft,1:23.013,+0.999,+9.861,Running
44,4,4,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:24.449,+0.050,+9.911,Running
44,5,5,0,Al Fabet,Villiuride Racing,Soft,1:23.077,+0.128,+10.039,Running
44,6,3,-3,Franc Abel,Orange Wheel Racing,Hard,1:25.378,+0.082,+10.122,Running
44,7,7,0,Jamar Henry,Trike Motorsports,Soft,1:24.319,+1.780,+11.901,Running
44,8,8,0,Ye Li,Racing Life,Soft,1:23.689,+0.832,+12.733,Running
44,9,9,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.083,+0.900,+13.633,Running
44,10,10,0,Aleksa Kozlov,LFL Engineering,Soft,1:24.979,+1.237,+14.870,Running
44,11,12,1,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:23.447,+0.050,+14.920,Running
44,12,11,-1,Liesje Roser,Dacia Racing Team,Hard,1:25.601,+0.873,+15.793,Running
44,13,13,0,Niamh Murphy,Racing Life,Hard,1:25.922,+2.340,+18.132,Running
44,14,14,0,Monica Niculescu,Dacia Racing Team,Soft,1:25.213,+0.450,+18.582,Running
44,15,15,0,Berend Boer,Orange Wheel Racing,Soft,1:24.958,+1.145,+19.727,Running
44,16,16,0,Aida Haque,Scuderia Ivanov Racing,Soft,1:25.166,+4.801,+24.528,Running
44,17,17,0,Erwin Kramer,OHSN Racing,Soft,1:24.699,+1.700,+26.228,Running
44,18,18,0,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.731,+3.844,+30.072,Running
44,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:27.069,+6.278,+36.350,Running
44,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
45,1,1,0,Mark Graham,Trike Motorsports,Hard,1:24.464,-,-,Running
45,2,5,3,Al Fabet,Villiuride Racing,Soft,1:24.362,+9.937,+9.937,Running
45,3,2,-1,Sydney Aspen,Villiuride Racing,Soft,1:25.678,+0.139,+10.076,Running
45,4,3,-1,Kanno Sora,LFL Engineering,Soft,1:24.905,+0.226,+10.302,Running
45,5,4,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:26.078,+0.859,+11.161,Running
45,6,7,1,Jamar Henry,Trike Motorsports,Soft,1:23.773,+0.050,+11.211,Running
45,7,6,-1,Franc Abel,Orange Wheel Racing,Hard,1:26.112,+0.264,+11.475,Running
45,8,8,0,Ye Li,Racing Life,Soft,1:25.598,+2.393,+13.867,Running
45,9,9,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:26.012,+1.065,+14.932,Running
45,10,10,0,Aleksa Kozlov,LFL Engineering,Soft,1:24.531,+0.005,+14.937,Running
45,11,11,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.526,+0.045,+14.982,Running
45,12,12,0,Liesje Roser,Dacia Racing Team,Hard,1:26.170,+2.517,+17.499,Running
45,13,14,1,Monica Niculescu,Dacia Racing Team,Soft,1:24.701,+1.320,+18.819,Running
45,14,13,-1,Niamh Murphy,Racing Life,Hard,1:26.177,+1.026,+19.845,Running
45,15,15,0,Berend Boer,Orange Wheel Racing,Soft,1:25.478,+0.896,+20.741,Running
45,16,16,0,Aida Haque,Scuderia Ivanov Racing,Soft,1:24.189,+3.512,+24.253,Running
45,17,17,0,Erwin Kramer,OHSN Racing,Soft,1:23.907,+1.418,+25.672,Running
45,18,18,0,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.991,+4.928,+30.599,Running
45,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.814,+6.101,+36.700,Running
45,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
46,1,1,0,Mark Graham,Trike Motorsports,Hard,1:23.518,-,-,Running
46,2,3,1,Sydney Aspen,Villiuride Racing,Soft,1:22.803,+9.360,+9.360,Running
46,3,2,-1,Al Fabet,Villiuride Racing,Soft,1:24.321,+1.273,+10.634,Running
46,4,4,0,Kanno Sora,LFL Engineering,Soft,1:23.900,+0.050,+10.684,Running
46,5,7,2,Franc Abel,Orange Wheel Racing,Hard,1:24.006,+0.523,+11.207,Running
46,6,6,0,Jamar Henry,Trike Motorsports,Soft,1:23.564,+0.050,+11.257,Running
46,7,8,1,Ye Li,Racing Life,Soft,1:23.161,+2.115,+13.372,Running
46,8,5,-3,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.780,+0.050,+13.422,Running
46,9,11,2,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.454,+2.302,+15.724,Running
46,10,9,-1,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.360,+0.050,+15.774,Running
46,11,10,-1,Aleksa Kozlov,LFL Engineering,Soft,1:24.729,+0.374,+16.148,Running
46,12,12,0,Liesje Roser,Dacia Racing Team,Hard,1:24.538,+2.371,+18.518,Running
46,13,13,0,Monica Niculescu,Dacia Racing Team,Soft,1:23.913,+0.696,+19.214,Running
46,14,14,0,Niamh Murphy,Racing Life,Hard,1:25.122,+2.051,+21.265,Running
46,15,15,0,Berend Boer,Orange Wheel Racing,Soft,1:24.092,+0.050,+21.315,Running
46,16,16,0,Aida Haque,Scuderia Ivanov Racing,Soft,1:25.561,+4.850,+26.165,Running
46,17,17,0,Erwin Kramer,OHSN Racing,Soft,1:24.062,+0.050,+26.215,Running
46,18,18,0,Fidan Basak,Pulang Kabayo Racing,Soft,1:25.377,+6.243,+32.458,Running
46,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.826,+6.550,+39.008,Running
46,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
47,1,1,0,Mark Graham,Trike Motorsports,Hard,1:24.296,-,-,Running
47,2,3,1,Al Fabet,Villiuride Racing,Soft,1:23.536,+9.032,+9.032,Running
47,3,2,-1,Sydney Aspen,Villiuride Racing,Soft,1:24.018,+0.050,+9.082,Running
47,4,4,0,Kanno Sora,LFL Engineering,Soft,1:23.838,+1.143,+10.225,Running
47,5,6,1,Jamar Henry,Trike Motorsports,Soft,1:24.220,+0.955,+11.180,Running
47,6,5,-1,Franc Abel,Orange Wheel Racing,Hard,1:26.325,+2.055,+13.235,Running
47,7,7,0,Ye Li,Racing Life,Soft,1:24.232,+0.073,+13.308,Running
47,8,8,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.819,+1.637,+14.944,Running
47,9,9,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.266,+0.435,+15.379,Running
47,10,11,1,Aleksa Kozlov,LFL Engineering,Soft,1:23.578,+0.050,+15.429,Running
47,11,10,-1,Eli Huertez,Pulang Kabayo Racing,Soft,1:25.068,+1.116,+16.545,Running
47,12,13,1,Monica Niculescu,Dacia Racing Team,Soft,1:23.894,+2.267,+18.812,Running
47,13,12,-1,Liesje Roser,Dacia Racing Team,Hard,1:25.042,+0.451,+19.264,Running
47,14,14,0,Niamh Murphy,Racing Life,Hard,1:24.000,+1.705,+20.969,Running
47,15,15,0,Berend Boer,Orange Wheel Racing,Soft,1:24.639,+0.688,+21.657,Running
47,16,16,0,Aida Haque,Scuderia Ivanov Racing,Soft,1:23.158,+3.369,+25.027,Running
47,17,17,0,Erwin Kramer,OHSN Racing,Soft,1:25.064,+1.955,+26.982,Running
47,18,18,0,Fidan Basak,Pulang Kabayo Racing,Soft,1:23.706,+4.885,+31.868,Running
47,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.865,+8.709,+40.577,Running
47,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
48,1,1,0,Mark Graham,Trike Motorsports,Hard,1:24.502,-,-,Running
48,2,2,0,Al Fabet,Villiuride Racing,Soft,1:23.517,+8.047,+8.047,Running
48,3,5,2,Jamar Henry,Trike Motorsports,Soft,1:23.420,+1.506,+9.553,Running
48,4,3,-1,Sydney Aspen,Villiuride Racing,Soft,1:25.023,+0.050,+9.603,Running
48,5,4,-1,Kanno Sora,LFL Engineering,Soft,1:25.875,+1.995,+11.599,Running
48,6,6,0,Franc Abel,Orange Wheel Racing,Hard,1:25.776,+1.962,+13.560,Running
48,7,7,0,Ye Li,Racing Life,Soft,1:24.804,+0.050,+13.610,Running
48,8,10,2,Aleksa Kozlov,LFL Engineering,Soft,1:24.339,+1.656,+15.267,Running
48,9,9,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:25.223,+0.834,+16.100,Running
48,10,11,1,Eli Huertez,Pulang Kabayo Racing,Soft,1:25.267,+0.794,+16.895,Running
48,11,8,-3,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:26.502,+0.050,+16.945,Running
48,12,12,0,Monica Niculescu,Dacia Racing Team,Soft,1:23.963,+1.329,+18.274,Running
48,13,13,0,Liesje Roser,Dacia Racing Team,Hard,1:24.924,+1.412,+19.686,Running
48,14,15,1,Berend Boer,Orange Wheel Racing,Soft,1:24.897,+2.367,+22.053,Running
48,15,14,-1,Niamh Murphy,Racing Life,Hard,1:26.003,+0.418,+22.471,Running
48,16,16,0,Aida Haque,Scuderia Ivanov Racing,Soft,1:25.007,+3.061,+25.532,Running
48,17,17,0,Erwin Kramer,OHSN Racing,Soft,1:25.288,+2.237,+27.769,Running
48,18,18,0,Fidan Basak,Pulang Kabayo Racing,Soft,1:26.119,+5.716,+33.485,Running
48,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:26.117,+8.707,+42.192,Running
48,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
49,1,1,0,Mark Graham,Trike Motorsports,Hard,1:25.893,-,-,Running
49,2,3,1,Jamar Henry,Trike Motorsports,Soft,1:23.202,+6.311,+6.311,Running
49,3,2,-1,Al Fabet,Villiuride Racing,Soft,1:24.207,+0.050,+6.361,Running
49,4,4,0,Sydney Aspen,Villiuride Racing,Soft,1:25.159,+2.508,+8.869,Running
49,5,5,0,Kanno Sora,LFL Engineering,Soft,1:25.708,+2.544,+11.413,Running
49,6,7,1,Ye Li,Racing Life,Soft,1:25.583,+1.887,+13.300,Running
49,7,6,-1,Franc Abel,Orange Wheel Racing,Hard,1:25.646,+0.013,+13.313,Running
49,8,8,0,Aleksa Kozlov,LFL Engineering,Soft,1:24.237,+0.297,+13.611,Running
49,9,9,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.007,+0.604,+14.214,Running
49,10,10,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.555,+1.342,+15.556,Running
49,11,12,1,Monica Niculescu,Dacia Racing Team,Soft,1:23.963,+0.787,+16.343,Running
49,12,13,1,Liesje Roser,Dacia Racing Team,Hard,1:23.862,+0.348,+16.691,Running
49,13,11,-2,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.690,+0.050,+16.741,Running
49,14,14,0,Berend Boer,Orange Wheel Racing,Soft,1:23.079,+2.498,+19.238,Running
49,15,15,0,Niamh Murphy,Racing Life,Hard,1:25.742,+3.081,+22.319,Running
49,16,16,0,Aida Haque,Scuderia Ivanov Racing,Soft,1:25.209,+2.529,+24.848,Running
49,17,17,0,Erwin Kramer,OHSN Racing,Soft,1:24.282,+1.310,+26.158,Running
49,18,18,0,Fidan Basak,Pulang Kabayo Racing,Soft,1:23.999,+5.433,+31.590,Running
49,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.688,+10.396,+41.987,Running
49,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
50,1,1,0,Mark Graham,Trike Motorsports,Hard,1:25.570,-,-,Running
50,2,3,1,Al Fabet,Villiuride Racing,Soft,1:25.351,+5.892,+5.892,Running
50,3,2,-1,Jamar Henry,Trike Motorsports,Soft,1:25.201,+0.050,+5.942,Running
50,4,4,0,Sydney Aspen,Villiuride Racing,Soft,1:23.460,+0.817,+6.759,Running
50,5,5,0,Kanno Sora,LFL Engineering,Soft,1:24.513,+3.598,+10.357,Running
50,6,7,1,Franc Abel,Orange Wheel Racing,Hard,1:24.252,+0.566,+10.923,Running
50,7,6,-1,Ye Li,Racing Life,Soft,1:23.243,+0.050,+10.973,Running
50,8,8,0,Aleksa Kozlov,LFL Engineering,Soft,1:24.567,+1.635,+12.608,Running
50,9,9,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:25.697,+1.733,+14.341,Running
50,10,10,0,Eli Huertez,Pulang Kabayo Racing,Soft,1:24.467,+0.112,+14.453,Running
50,11,11,0,Monica Niculescu,Dacia Racing Team,Soft,1:25.482,+1.802,+16.255,Running
50,12,13,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.918,+0.540,+16.795,Running
50,13,12,-1,Liesje Roser,Dacia Racing Team,Hard,1:25.724,+0.050,+16.845,Running
50,14,14,0,Berend Boer,Orange Wheel Racing,Soft,1:24.403,+1.227,+18.072,Running
50,15,15,0,Niamh Murphy,Racing Life,Hard,1:25.978,+4.656,+22.727,Running
50,16,16,0,Aida Haque,Scuderia Ivanov Racing,Soft,1:23.914,+0.465,+23.192,Running
50,17,17,0,Erwin Kramer,OHSN Racing,Soft,1:25.777,+3.173,+26.365,Running
50,18,18,0,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.437,+4.093,+30.458,Running
50,19,19,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:26.054,+12.013,+42.471,Running
50,20,20,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.475,+1.425,+11.884,Mechanical failure on lap 5
